i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
28	64	1.23556	0.951211	2.08485	15.593	6.15844	283.526	0.00182224	2.14322
29	64	1.25331	0.947099	2.09211	15.5392	6.08899	282.608	0.00180754	2.10688
30	64	1.27471	0.942166	2.10047	15.4851	6.00999	281.556	0.00179076	2.06374
31	64	1.29222	0.938151	2.1075	15.4358	5.94433	280.674	0.00177676	2.02898
32	64	1.31042	0.933993	2.11516	15.3754	5.87367	279.716	0.00176165	1.99336
33	64	1.32822	0.929945	2.12245	15.3215	5.80711	278.807	0.00174737	1.95903
34	64	1.34584	0.925953	2.12964	15.269	5.74219	277.913	0.00173339	1.92553
35	64	1.36408	0.92184	2.1374	15.2062	5.67296	276.951	0.00171844	1.89136
36	64	1.38237	0.917729	2.14524	15.1417	5.60379	275.982	0.00170345	1.85761
37	64	1.39966	0.913858	2.15224	15.0916	5.54277	275.12	0.00169017	1.82615
38	64	1.41761	0.909854	2.1599	15.0295	5.47676	274.18	0.00167577	1.79396
39	64	1.43413	0.906183	2.16725	14.9643	5.41416	273.281	0.00166207	1.76476
40	64	1.45039	0.902578	2.17443	14.9017	5.35371	272.406	0.00164879	1.73641
41	64	1.46576	0.899184	2.18087	14.8514	5.30002	271.622	0.00163696	1.70998
42	64	1.48323	0.895335	2.18845	14.7877	5.23755	270.704	0.00162316	1.68033
43	64	1.49843	0.891995	2.19536	14.724	5.18121	269.869	0.00161067	1.65488
44	64	1.51434	0.88851	2.20258	14.6574	5.12294	268.998	0.00159771	1.6286
45	64	1.52925	0.885251	2.20904	14.6031	5.07142	268.222	0.00158621	1.6043
46	64	1.54321	0.882207	2.21518	14.5501	5.02295	267.487	0.00157537	1.58182
47	64	1.55735	0.879131	2.2216	14.4908	4.97267	266.72	0.00156409	1.55932
48	64	1.57137	0.876088	2.22808	14.4294	4.92255	265.949	0.00155282	1.53729
49	64	1.5851	0.873112	2.23446	14.3682	4.8736	265.191	0.00154177	1.51596
50	64	1.59839	0.870238	2.24063	14.3091	4.82679	264.46	0.00153118	1.49557
51	64	1.61032	0.867662	2.24579	14.2656	4.78793	263.85	0.00152236	1.47746
52	64	1.62238	0.86506	2.2513	14.2144	4.74685	263.201	0.00151302	1.45934
53	64	1.63393	0.862574	2.25672	14.1615	4.70669	262.563	0.00150387	1.44215
54	64	1.64505	0.860182	2.26202	14.1086	4.66785	261.942	0.00149499	1.42578
55	64	1.64987	0.859148	2.26487	14.0716	4.64707	261.609	0.00149023	1.41875
56	64	1.65316	0.858441	2.26711	14.0389	4.63082	261.347	0.00148651	1.41396
57	64	1.65921	0.857139	2.27036	14.0007	4.60734	260.968	0.00148112	1.4052
58	64	1.66744	0.855371	2.27406	13.9669	4.58073	260.536	0.00147501	1.39336
59	64	1.67888	0.852916	2.27908	13.9231	4.54488	259.952	0.00146675	1.37704
60	64	1.69365	0.849752	2.28549	13.8684	4.49951	259.208	0.00145628	1.3562
61	64	1.71172	0.84589	2.29322	13.8042	4.44538	258.313	0.00144374	1.33106
62	64	1.73311	0.84133	2.30231	13.73	4.38262	257.266	0.00142916	1.30176
63	64	1.75803	0.836037	2.3129	13.6438	4.31063	256.051	0.00141235	1.2683
64	64	1.78688	0.829931	2.32529	13.5406	4.22786	254.637	0.00139292	1.23042
65	64	1.82024	0.822894	2.33999	13.4124	4.13179	252.97	0.00137024	1.18773
66	64	1.85924	0.814699	2.35792	13.2442	4.01758	250.952	0.00134308	1.13938
67	64	1.90635	0.804822	2.38119	13.0012	3.87413	248.359	0.00130865	1.08318
68	64	1.97485	0.790452	2.41877	12.555	3.65337	244.23	0.00125494	1.00589
69	64	2.05201	0.774206	2.46042	12.0659	3.42363	239.74	0.00119805	0.924886
70	64	2.12632	0.7585	2.49845	11.6421	3.22679	235.718	0.00114843	0.852417
71	64	2.21	0.740734	2.54212	11.1429	3.01507	231.191	0.00109409	0.776803
72	64	2.25237	0.731698	2.5636	10.9038	2.91622	229	0.00106835	0.7408
73	64	2.29814	0.721903	2.58737	10.6321	2.81077	226.603	0.00104061	0.70354
74	64	2.3407	0.71276	2.60886	10.3926	2.71881	224.459	0.00101618	0.670355
75	64	2.39342	0.701381	2.63596	10.0846	2.60728	221.789	0.000986222	0.631098
76	64	2.43657	0.692024	2.65775	9.84058	2.52107	219.669	0.00096282	0.600449
77	64	2.4973	0.678779	2.68868	9.49028	2.40374	216.698	0.000930595	0.559445
78	64	2.54106	0.669179	2.7107	9.24299	2.3237	214.611	0.000908355	0.531391
79	64	2.61095	0.653737	2.74598	8.84455	2.20124	211.317	0.000873897	0.489014
80	64	2.65537	0.643852	2.7682	8.59482	2.1276	209.272	0.000852913	0.463573
81	64	2.73576	0.62581	2.80836	8.1421	2.00096	205.635	0.000816335	0.420299
82	64	2.78096	0.615575	2.83077	7.89032	1.93379	203.639	0.000796666	0.397457
83	64	2.82636	0.605228	2.85323	7.63752	1.86883	201.661	0.000777458	0.375538
84	64	2.87326	0.594469	2.87626	7.3788	1.80459	199.655	0.000758272	0.353935
85	64	2.91955	0.583772	2.89896	7.12342	1.74357	197.702	0.000739869	0.333597
86	64	2.9657	0.573031	2.9214	6.87175	1.68539	195.795	0.00072215	0.314254
87	64	3.02571	0.558949	2.95048	6.54495	1.61304	193.356	0.000699869	0.29044
88	64	3.07295	0.54777	2.97318	6.29006	1.55884	191.477	0.000682989	0.272711
89	64	3.12039	0.536455	2.99586	6.03529	1.50663	189.622	0.000666569	0.25576
90	64	3.19522	0.518428	3.03131	5.63712	1.42871	186.767	0.000641761	0.230684
91	64	3.24383	0.506598	3.05414	5.38027	1.38081	184.955	0.000626315	0.215431
92	64	3.29262	0.494625	3.07686	5.12455	1.33482	183.174	0.000611346	0.200899
93	64	3.38488	0.471713	3.11934	4.6453	1.2532	179.902	0.000584403	0.175432
94	64	3.43503	0.459107	3.14211	4.38775	1.21165	178.177	0.000570498	0.162635
95	64	3.48556	0.446294	3.16485	4.12964	1.17163	176.475	0.000556972	0.150444
96	64	3.53631	0.433309	3.1874	3.87308	1.13333	174.807	0.000543906	0.138876
97	64	3.59818	0.417324	3.21459	3.56215	1.08894	172.823	0.000528603	0.125652
98	64	3.65028	0.403726	3.23714	3.30293	1.05354	171.199	0.00051627	0.115227
99	64	3.70275	0.389906	3.25952	3.04421	1.01963	169.606	0.000504345	0.105356
100	64	3.7556	0.375854	3.2817	2.78595	0.987166	168.045	0.000492823	0.0960208
101	64	3.83953	0.353267	3.31611	2.38093	0.938996	165.661	0.000475524	0.0823811
102	64	3.89391	0.338452	3.33779	2.12242	0.909947	164.18	0.000464969	0.07428
103	64	3.94874	0.323366	3.35912	1.86486	0.882309	162.739	0.000454837	0.0666645
104	64	4.00397	0.308022	3.37997	1.60961	0.856175	161.347	0.000445173	0.0595305
105	64	4.11419	0.276946	3.41934	1.11447	0.809076	158.76	0.000427539	0.0468026
106	64	4.17108	0.260673	3.43815	0.870392	0.787568	157.542	0.00041939	0.0409735
107	64	4.22857	0.244063	3.45602	0.631651	0.767707	156.397	0.000411808	0.0355611
108	64	4.28619	0.22726	3.47213	0.409835	0.75027	155.374	0.000405105	0.030597
109	64	4.34421	0.21019	3.48633	0.206233	0.735252	154.479	0.000399296	0.0260397
110	64	4.42524	0.186139	3.49997	0.000496201	0.721133	153.625	0.000393804	0.0203664
111	64	4.44018	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
112	64	4.52724	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
113	64	4.61429	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
114	64	4.70135	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
115	64	4.7884	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
116	64	4.87546	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
117	64	4.96251	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
118	64	5.04957	0	3.5	0	0.721101	153.623	0.000393792	0

0	65	0.624476	1.1434	1.86033	17.2475	8.72595	313.208	0.00233726	3.95979
1	65	0.644999	1.13781	1.86788	17.2019	8.62512	312.17	0.00231794	3.89105
2	65	0.670632	1.13089	1.87736	17.1434	8.50006	310.87	0.00229388	3.8067
3	65	0.696917	1.12386	1.88712	17.0821	8.37298	309.535	0.00226933	3.72186
4	65	0.723837	1.11672	1.89717	17.0181	8.24412	308.166	0.00224433	3.6367
5	65	0.751377	1.10948	1.9075	16.9512	8.11363	306.765	0.0022189	3.55135
6	65	0.779525	1.10215	1.9181	16.8813	7.98166	305.331	0.00219306	3.46592
7	65	0.808272	1.09472	1.92899	16.8084	7.84828	303.864	0.00216682	3.38053
8	65	0.837609	1.08721	1.94017	16.732	7.71356	302.365	0.00214019	3.29529
9	65	0.867532	1.07962	1.95165	16.652	7.57753	300.831	0.00211316	3.21028
10	65	0.898037	1.07196	1.96344	16.5679	7.44019	299.263	0.00208573	3.1256
11	65	0.929124	1.06421	1.97555	16.4793	7.30155	297.659	0.00205789	3.04131
12	65	0.960795	1.05639	1.98801	16.3858	7.16157	296.018	0.00202964	2.95749
13	65	0.982537	1.05106	1.9963	16.3288	7.06982	294.929	0.00201103	2.90112
14	65	1.01494	1.04317	2.00926	16.2272	6.92868	293.235	0.00198227	2.81883
15	65	1.03728	1.03778	2.01796	16.1637	6.83553	292.103	0.0019632	2.76329
16	65	1.0598	1.03237	2.0268	16.0975	6.74199	290.955	0.00194397	2.70826
17	65	1.08116	1.02727	2.03438	16.0571	6.66292	289.976	0.00192766	2.65693
18	65	1.10158	1.02243	2.04121	16.0298	6.59231	289.095	0.00191304	2.60854
19	65	1.12207	1.01759	2.04824	15.998	6.52045	288.191	0.00189813	2.5607
20	65	1.14279	1.01274	2.05555	15.9606	6.44655	287.254	0.00188273	2.51304
21	65	1.16331	1.00796	2.06273	15.9255	6.37476	286.336	0.00186774	2.46652
22	65	1.18432	1.0031	2.07038	15.8816	6.29915	285.362	0.00185188	2.4196
23	65	1.20523	0.998283	2.07796	15.8389	6.22504	284.398	0.0018363	2.3736
24	65	1.22638	0.993442	2.08577	15.792	6.14956	283.409	0.00182036	2.32779
25	65	1.24798	0.988526	2.094	15.7375	6.07105	282.37	0.00180373	2.28175
26	65	1.26905	0.983756	2.10179	15.691	5.99765	281.391	0.00178813	2.23754
27	65	1.28705	0.979702	2.10904	15.6352	5.93006	280.481	0.00177371	2.20033
28	65	1.30874	0.97484	2.11739	15.5785	5.8532	279.437	0.00175726	2.15617
29	65	1.32648	0.97088	2.12441	15.5272	5.78933	278.563	0.00174354	2.12058
30	65	1.34495	0.966775	2.13205	15.4649	5.72058	277.614	0.00172873	2.08406
31	65	1.363	0.96278	2.13933	15.409	5.65583	276.712	0.00171473	2.04888
32	65	1.38087	0.95884	2.14651	15.3544	5.5927	275.826	0.00170104	2.01454
33	65	1.39937	0.954776	2.15425	15.2897	5.52536	274.873	0.00168638	1.97949
34	65	1.41792	0.950713	2.16208	15.2232	5.4581	273.913	0.00167169	1.94485
35	65	1.43545	0.94689	2.16907	15.1711	5.39877	273.059	0.00165869	1.91259
36	65	1.45367	0.942931	2.17671	15.107	5.33459	272.128	0.00164458	1.87953
37	65	1.47044	0.939298	2.18405	15.0402	5.27373	271.237	0.00163116	1.84953
38	65	1.48695	0.93573	2.19121	14.9759	5.21496	270.37	0.00161816	1.82039
39	65	1.50253	0.932373	2.19763	14.9239	5.16277	269.594	0.00160657	1.79325
40	65	1.52026	0.928563	2.20519	14.8583	5.10205	268.684	0.00159305	1.76277
41	65	1.5357	0.925254	2.21209	14.7931	5.04729	267.857	0.00158082	1.73659
42	65	1.55186	0.921799	2.2193	14.725	4.99065	266.995	0.00156813	1.70955
43	65	1.56699	0.918571	2.22574	14.6691	4.94058	266.227	0.00155688	1.68456
44	65	1.58116	0.915555	2.23186	14.6146	4.89349	265.499	0.00154626	1.66143
45	65	1.59552	0.912504	2.23827	14.5539	4.84462	264.739	0.00153522	1.63826
46	65	1.60976	0.909484	2.24473	14.4913	4.79592	263.976	0.00152418	1.61556
47	65	1.62371	0.90653	2.25109	14.4287	4.74836	263.225	0.00151336	1.59359
48	65	1.63721	0.903677	2.25724	14.3684	4.70288	262.502	0.001503	1.57258
49	65	1.64931	0.901122	2.26239	14.3237	4.66512	261.899	0.00149437	1.55393
50	65	1.66157	0.89854	2.26788	14.2713	4.62521	261.256	0.00148522	1.53525
51	65	1.6733	0.896069	2.27329	14.2172	4.5862	260.625	0.00147627	1.51753
52	65	1.68461	0.893692	2.27857	14.1634	4.54846	260.01	0.00146758	1.50063
53	65	1.68953	0.892659	2.28142	14.1262	4.52826	259.68	0.00146292	1.49334
54	65	1.6929	0.89195	2.28365	14.0935	4.51247	259.421	0.00145927	1.48836
55	65	1.69906	0.890653	2.28689	14.0549	4.48964	259.045	0.001454	1.47929
56	65	1.70742	0.888896	2.29058	14.0204	4.4638	258.618	0.00144801	1.46708
57	65	1.71903	0.886459	2.29559	13.9754	4.42898	258.04	0.00143994	1.45027
58	65	1.73402	0.883317	2.30198	13.9191	4.38492	257.304	0.00142969	1.42879
59	65	1.75235	0.879483	2.30969	13.8529	4.33235	256.419	0.00141743	1.40288
60	65	1.77405	0.874954	2.31874	13.7764	4.27141	255.383	0.00140316	1.37268
61	65	1.79932	0.869696	2.32929	13.6873	4.20152	254.182	0.00138672	1.33818
62	65	1.82858	0.863627	2.34164	13.5809	4.12117	252.784	0.00136772	1.2991
63	65	1.86244	0.856626	2.35628	13.4492	4.02791	251.136	0.00134554	1.25503
64	65	1.90205	0.848461	2.37414	13.2771	3.91704	249.141	0.00131898	1.20503
65	65	1.94996	0.838601	2.39731	13.0303	3.77779	246.578	0.00128532	1.14682
66	65	2.0198	0.824206	2.43475	12.5802	3.56341	242.496	0.00123279	1.06648
67	65	2.09845	0.807917	2.47623	12.0867	3.34035	238.059	0.00117716	0.982224
68	65	2.17411	0.792171	2.51409	11.6579	3.14927	234.086	0.00112866	0.906841
69	65	2.25936	0.774328	2.55755	11.1538	2.94374	229.615	0.00107554	0.82805
70	65	2.3025	0.76525	2.57892	10.9119	2.84779	227.451	0.00105038	0.790518
71	65	2.34913	0.755398	2.60256	10.6377	2.74543	225.085	0.00102327	0.751626
72	65	2.39246	0.746202	2.62393	10.3956	2.65618	222.97	0.000999399	0.716981
73	65	2.44617	0.734743	2.65088	10.0845	2.54792	220.335	0.000970132	0.675947
74	65	2.49011	0.725319	2.67254	9.838	2.46426	218.243	0.00094727	0.643895
75	65	2.55197	0.711965	2.70328	9.48436	2.35038	215.312	0.000915792	0.600963
76	65	2.59653	0.702283	2.72515	9.23464	2.27271	213.255	0.000894071	0.571569
77	65	2.66772	0.686695	2.76018	8.83252	2.15386	210.007	0.000860419	0.527115
78	65	2.71296	0.67671	2.78224	8.58046	2.08239	207.992	0.000839929	0.500401
79	65	2.79483	0.658473	2.82209	8.12371	1.9595	204.409	0.000804218	0.454903
80	65	2.84087	0.648122	2.84431	7.8697	1.89432	202.443	0.000785018	0.430859
81	65	2.88711	0.637652	2.86658	7.61475	1.83129	200.495	0.000766271	0.407765
82	65	2.93486	0.62676	2.88942	7.35383	1.76895	198.521	0.000747547	0.384981
83	65	2.982	0.615928	2.91191	7.09637	1.70975	196.599	0.00072959	0.363509
84	65	3.029	0.605045	2.93413	6.84266	1.65331	194.722	0.000712303	0.343068
85	65	3.09011	0.590772	2.96291	6.51332	1.58311	192.324	0.000690569	0.317871
86	65	3.1382	0.579436	2.98538	6.2565	1.53053	190.477	0.000674107	0.299088
87	65	3.18651	0.567957	3.0078	5.99988	1.47988	188.654	0.000658096	0.281109
88	65	3.26269	0.549663	3.04283	5.59892	1.40431	185.85	0.000633913	0.254471
89	65	3.31217	0.537652	3.06538	5.34039	1.35785	184.072	0.00061886	0.238241
90	65	3.36184	0.525493	3.08781	5.08308	1.31326	182.324	0.000604276	0.222757
91	65	3.45574	0.502215	3.12969	4.60113	1.23413	179.115	0.000578037	0.195564
92	65	3.50678	0.489403	3.15212	4.3423	1.19386	177.426	0.000564502	0.181869
93	65	3.55819	0.476376	3.1745	4.08306	1.15508	175.759	0.000551341	0.1688
94	65	3.60983	0.463174	3.19668	3.82552	1.11798	174.127	0.000538633	0.156378
95	65	3.67278	0.446916	3.22338	3.51367	1.07499	172.188	0.000523757	0.142146
96	65	3.72578	0.433084	3.24551	3.25394	1.04072	170.601	0.000511775	0.130902
97	65	3.77915	0.419024	3.26744	2.99495	1.00791	169.047	0.000500197	0.120231
98	65	3.8329	0.404728	3.28915	2.73673	0.976515	167.525	0.000489019	0.110115
99	65	3.91824	0.381744	3.32277	2.3325	0.92997	165.204	0.000472254	0.0952854
100	65	3.97352	0.36667	3.34391	2.07507	0.90193	163.765	0.000462039	0.0864447
101	65	4.02926	0.35132	3.36467	1.81912	0.875279	162.368	0.000452245	0.0781071
102	65	4.08538	0.33571	3.38491	1.5661	0.850107	161.02	0.000442917	0.0702692
103	65	4.19733	0.304108	3.42299	1.07768	0.804847	158.522	0.000425942	0.0562026
104	65	4.25507	0.28757	3.44111	0.838376	0.784242	157.352	0.000418124	0.0497168
105	65	4.31341	0.270701	3.45825	0.60565	0.765268	156.255	0.000410873	0.0436618
106	65	4.37181	0.253656	3.47363	0.390849	0.748666	155.279	0.000404486	0.038077
107	65	4.43054	0.236365	3.48711	0.195433	0.734429	154.429	0.000398977	0.032916
108	65	4.51229	0.212095	3.49997	0.000465198	0.721131	153.625	0.000393804	0.0264421
109	65	4.52724	0.207638	3.5	0	0.721101	153.623	0.000393792	0.0253426
110	65	4.61429	0.181683	3.5	0	0.721101	153.623	0.000393792	0.019403
111	65	4.70135	0.155729	3.5	0	0.721101	153.623	0.000393792	0.0142552
112	65	4.7884	0.129774	3.5	0	0.721101	153.623	0.000393792	0.00989947
113	65	4.87546	0.103819	3.5	0	0.721101	153.623	0.000393792	0.00633566
114	65	4.96251	0.0778644	3.5	0	0.721101	153.623	0.000393792	0.00356381
115	65	5.04957	0.0519096	3.5	0	0.721101	153.623	0.000393792	0.00158391
116	65	5.13662	0.0259548	3.5	0	0.721101	153.623	0.000393792	0.000395979
117	65	5.22368	0	3.5	0	0.721101	153.623	0.000393792	0

0	66	0.689496	1.16362	1.89083	17.3044	8.32524	309.029	0.00226008	3.95979
1	66	0.697121	1.16163	1.89361	17.2865	8.28953	308.65	0.00225315	3.93475
2	66	0.723751	1.15473	1.90338	17.2226	8.16536	307.322	0.002229	3.84851
3	66	0.751026	1.14772	1.91344	17.1558	8.03947	305.961	0.00220439	3.76191
4	66	0.77893	1.14061	1.92377	17.0862	7.91201	304.567	0.00217937	3.67508
5	66	0.807452	1.13341	1.93437	17.0135	7.78313	303.141	0.00215396	3.58814
6	66	0.836582	1.12611	1.94526	16.9377	7.65289	301.683	0.00212815	3.50122
7	66	0.866312	1.11873	1.95644	16.8584	7.52137	300.193	0.00210196	3.4144
8	66	0.896638	1.11127	1.96792	16.7754	7.38859	298.669	0.00207539	3.32779
9	66	0.927556	1.10373	1.97971	16.6883	7.25456	297.111	0.00204843	3.24147
10	66	0.959067	1.09611	1.99182	16.5967	7.11928	295.517	0.00202107	3.15552
11	66	0.991173	1.08841	2.00427	16.5001	6.98272	293.886	0.0019933	3.07
12	66	1.0132	1.08317	2.01256	16.4409	6.89323	292.805	0.00197502	3.0125
13	66	1.04606	1.0754	2.02551	16.3361	6.75558	291.122	0.00194677	2.92848
14	66	1.0687	1.07008	2.0342	16.2704	6.66474	289.999	0.00192803	2.87177
15	66	1.09153	1.06475	2.04304	16.2019	6.57353	288.859	0.00190915	2.81556
16	66	1.11315	1.05974	2.05061	16.1591	6.49645	287.887	0.00189313	2.7632
17	66	1.13381	1.05497	2.05744	16.1293	6.42763	287.013	0.00187879	2.71387
18	66	1.15453	1.05022	2.06446	16.095	6.35761	286.116	0.00186414	2.66506
19	66	1.17549	1.04544	2.07176	16.0551	6.2856	285.186	0.00184904	2.61642
20	66	1.19626	1.04073	2.07892	16.0174	6.21567	284.276	0.00183432	2.56893
21	66	1.21752	1.03594	2.08656	15.971	6.14201	283.309	0.00181877	2.521
22	66	1.23869	1.0312	2.09413	15.9259	6.06983	282.354	0.00180347	2.474
23	66	1.2601	1.02643	2.10193	15.8765	5.99632	281.373	0.00178785	2.42717
24	66	1.28198	1.02158	2.11014	15.8196	5.91987	280.343	0.00177153	2.38008
25	66	1.30331	1.01687	2.11791	15.7706	5.84841	279.372	0.00175623	2.33486
26	66	1.32156	1.01287	2.12515	15.7129	5.7826	278.47	0.0017421	2.29675
27	66	1.34353	1.00807	2.13348	15.6538	5.70778	277.436	0.00172596	2.25155
28	66	1.36151	1.00415	2.14049	15.6005	5.6456	276.569	0.00171251	2.21509
29	66	1.38024	1.00009	2.14811	15.5363	5.57869	275.629	0.00169799	2.17764
30	66	1.39853	0.996144	2.15538	15.4785	5.51567	274.735	0.00168427	2.14158
31	66	1.41664	0.992247	2.16254	15.422	5.45423	273.858	0.00167085	2.10637
32	66	1.4354	0.988225	2.17026	15.3555	5.3887	272.913	0.00165648	2.0704
33	66	1.45422	0.984202	2.17807	15.2871	5.32325	271.962	0.00164209	2.03484
34	66	1.47198	0.980419	2.18504	15.2331	5.26553	271.116	0.00162935	2.00175
35	66	1.49046	0.976498	2.19266	15.1672	5.20309	270.194	0.00161552	1.96781
36	66	1.50747	0.972896	2.19998	15.0988	5.14387	269.312	0.00160237	1.93697
37	66	1.52423	0.969358	2.20712	15.033	5.0867	268.453	0.00158963	1.90702
38	66	1.54002	0.966032	2.21353	14.9793	5.03593	267.685	0.00157828	1.87915
39	66	1.55801	0.962254	2.22107	14.9121	4.97687	266.784	0.00156503	1.84782
40	66	1.57369	0.958968	2.22794	14.8455	4.9236	265.965	0.00155305	1.82087
41	66	1.59009	0.955538	2.23513	14.7759	4.86851	265.111	0.00154062	1.79305
42	66	1.60543	0.952336	2.24155	14.7185	4.81981	264.351	0.0015296	1.76734
43	66	1.61981	0.949341	2.24765	14.6627	4.77401	263.631	0.0015192	1.74354
44	66	1.63439	0.94631	2.25404	14.6007	4.72649	262.878	0.00150838	1.71969
45	66	1.64885	0.943308	2.26048	14.5368	4.67913	262.123	0.00149757	1.69631
46	66	1.66302	0.940371	2.26683	14.4731	4.63287	261.38	0.00148698	1.67366
47	66	1.67672	0.937533	2.27296	14.4116	4.58864	260.664	0.00147683	1.65201
48	66	1.689	0.934995	2.27809	14.3657	4.55193	260.067	0.00146838	1.63282
49	66	1.70144	0.932427	2.28356	14.3122	4.51312	259.432	0.00145942	1.61356
50	66	1.71336	0.929968	2.28895	14.2572	4.47518	258.807	0.00145065	1.59528
51	66	1.72485	0.927601	2.29422	14.2024	4.43849	258.198	0.00144214	1.57785
52	66	1.72987	0.926567	2.29705	14.165	4.41884	257.871	0.00143758	1.57029
53	66	1.73332	0.925856	2.29928	14.1324	4.40346	257.615	0.00143401	1.56511
54	66	1.7396	0.924561	2.30251	14.0935	4.38126	257.243	0.00142884	1.55573
55	66	1.74809	0.922812	2.30619	14.0582	4.35613	256.821	0.00142298	1.54315
56	66	1.75987	0.920388	2.31117	14.0121	4.32228	256.249	0.00141507	1.52581
57	66	1.77507	0.917263	2.31754	13.9543	4.27945	255.521	0.00140504	1.50368
58	66	1.79365	0.913449	2.32522	13.8862	4.22836	254.645	0.00139304	1.47697
59	66	1.81565	0.908944	2.33424	13.8075	4.16914	253.621	0.00137908	1.44586
60	66	1.84127	0.903711	2.34474	13.7158	4.10122	252.434	0.00136299	1.41029
61	66	1.87094	0.897668	2.35704	13.6065	4.02314	251.051	0.00134441	1.36998
62	66	1.90529	0.890691	2.37161	13.4715	3.93251	249.422	0.0013227	1.32448
63	66	1.94549	0.882543	2.3894	13.2959	3.82478	247.451	0.00129672	1.27281
64	66	1.9942	0.872682	2.41247	13.0455	3.68944	244.916	0.00126377	1.21251
65	66	2.06536	0.858241	2.44975	12.592	3.48102	240.881	0.00121236	1.12906
66	66	2.14549	0.841886	2.49105	12.0946	3.26417	236.495	0.00115792	1.04146
67	66	2.22249	0.826076	2.52872	11.6614	3.07844	232.569	0.00111047	0.963087
68	66	2.30928	0.808132	2.57196	11.1528	2.87867	228.153	0.0010585	0.881039
69	66	2.35319	0.799	2.59322	10.9085	2.7854	226.017	0.00103389	0.841943
70	66	2.40066	0.789078	2.61673	10.6319	2.68591	223.68	0.00100738	0.801379
71	66	2.44476	0.779816	2.63798	10.3875	2.59917	221.592	0.000984029	0.765241
72	66	2.49944	0.768264	2.66477	10.0739	2.49394	218.991	0.000955407	0.722388
73	66	2.54416	0.758761	2.68628	9.8251	2.41263	216.926	0.000933051	0.688901
74	66	2.60714	0.745283	2.71683	9.46856	2.30194	214.035	0.000902271	0.643999
